Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
05-Jan-2022 23:30:00	-6.62472423060452	0.0738435105703659	5.34861830139128	1.42356596803534	2.18146851927593	2.74773013896976	0.683958735934358	264.833669147962	-0.143942466233995	100717.979301877	2	0.0480567926996396	0.0466666666666627
06-Jan-2022 00:00:00	-8.76035128429296	0.0663093519188507	2.9220111258301	1.61060226152587	2.9867734413029	3.24582021030553	0.553488193780252	248.919472360545	-0.767679711059685	100885.88610702	2	0.0693016186882428	0.0466666666666627
06-Jan-2022 00:30:00	-16.5302398965431	0.09527608628238	4.59104181898012	1.66359165893795	2.84867953187903	3.00948017643064	0.831941189984605	272.385238611644	-0.918387074162362	100926.181129959	2	0.0594141776373475	0.0466666666666627
06-Jan-2022 01:00:00	-26.6041727524718	0.145560205605828	10.2033068535895	1.61675322748886	3.02192293604136	2.69659151438444	1.52180903151331	318.569866342144	-0.0871590510282865	100943.184530077	2	0.0298252566432351	0.0466666666666627
06-Jan-2022 01:30:00	-14.3905303524329	0.109452751002753	8.00405262105719	1.51832268643784	2.52822632740868	2.54714790444843	0.892551155693013	305.277049661794	-0.624861915289313	100944.425729024	2	0.0748453707954552	0.0466666666666627
06-Jan-2022 02:00:00	-7.58235222872007	0.0664655455668148	3.39527611919401	1.70796742745398	3.22806867562283	3.31656124709597	0.549589915301167	265.569361562779	-1.13728159427412	101000.115781349	2	0.0715055399298992	0.0466666666666627
06-Jan-2022 02:30:00	-10.3917765165039	0.0573726908129357	1.58762763009468	1.13613181641776	4.62375222234177	5.90339890919282	0.575748806077627	196.84087038106	-2.11669053134002	100991.61577876	2	0.0352757587120492	0.0466666666666627
06-Jan-2022 03:00:00	-0.137287399414629	0.0563058924033828	113.298287087351	0.894749555489732	2.59405028652447	5.55552258322591	0.684550987863321	146.048229817831	-2.82117138944508	101022.335756171	2	0.0150926312494396	0.0466666666666627
06-Jan-2022 03:30:00	-1.52773240831469	0.0253309827191578	0.925855483435079	1.2887843853122	5.80390497148177	6.85869597905193	0.486521110155569	197.900045084127	-3.16834386630161	101032.048311214	2	0.000900025194164241	0.0466666666666627
06-Jan-2022 04:00:00	0.262755217594603	0.0375263955272625	-17.51788976548	0.888635434631724	1.98392705078713	5.79486252171496	0.62637129283812	172.717374725742	-2.92690674248029	101040.096872697	2	0.00246132132481716	0.0466666666666627
06-Jan-2022 04:30:00	3.94786152643486	0.0458208721799584	-2.12060996725225	1.1553780296939	3.35844963043125	6.78525452004746	0.536595943213283	191.049744787582	-3.16941550012295	101053.457530786	2	0.0180473685778462	0.0466666666666627
06-Jan-2022 05:00:00	-14.4135255543528	0.0799275460321499	3.08617905049558	1.56325577310642	3.36911647733877	3.25179869971709	1.19651745304181	231.620767868879	-2.87754795048925	101138.507661559	2	0.00490022998501385	0.0466666666666627
06-Jan-2022 05:30:00	-18.3167602142137	0.139833610116428	13.033803267415	1.37386856031807	2.5054128534858	2.36944369222127	1.51146103213292	246.322227822911	-2.26497965055094	101163.981474984	2	0.0258857832479181	0.0466666666666627
06-Jan-2022 06:00:00	-16.5381092090478	0.111782492448047	7.37079446041052	1.54509965852048	3.7448511542785	3.22053444062014	1.5475481431355	236.73003263441	-2.39363952020215	101236.454826038	2	0.00768738387549723	0.0466666666666627
06-Jan-2022 06:30:00	-8.52105117061637	0.0416182707812077	0.73651474500388	2.37942666076134	4.25447984156412	8.5722814746239	0.855718871046031	184.462875200888	-3.05135656197435	101287.514021312	2	0.000523529823109176	0.0466666666666627
06-Jan-2022 07:00:00	-8.66409013142926	0.0690869333948692	3.31539747637693	1.703708543044	2.82785206718689	3.55694652775834	1.00496813565434	178.050249314917	-2.89689332304682	101323.534156263	2	0.0058050092069631	0.0466666666666627
06-Jan-2022 07:30:00	-2.0435859715036	0.0336387050286266	1.61783489345533	1.52143608266656	4.68066234551539	4.76661877240284	0.898738127252309	167.481888343241	-3.6807688526894	101401.632495436	2	4.46161156916228e-05	0.0466666666666627
06-Jan-2022 08:00:00	-10.9656395049051	0.0547719543235493	1.30135967741628	2.25964067789821	3.82261584533398	4.77042484699471	0.974077001209655	195.102025869253	-3.71346992428508	101455.717190129	2	0.00158978824452211	0.0466666666666627
06-Jan-2022 08:30:00	-9.05200133238895	0.0562734308998545	1.71296313029883	2.28575990096736	4.56829287841873	5.45050928606381	0.868989564162926	184.658017536056	-3.20062870367141	101434.643570953	2	0.00405675841918286	0.0466666666666627
